window_start,device,pkt_count,total_bytes,outgoing_pkts,incoming_pkts,outgoing_bytes,incoming_bytes,avg_pkt_size,max_pkt_size,min_pkt_size,label
79455.0,SamsungSmartTV,13,2351,13,0,2351,0,180.84615384615384,407,63,SamsungSmartTV
79455.0,SamsungSmartThingsHub,63,3912,63,0,3912,0,62.095238095238095,159,52,SamsungSmartThingsHub
79455.0,Sonos,75,22931,43,32,3787,19144,305.74666666666667,1500,52,Sonos
79455.0,Wink2Hub,3,342,1,2,137,205,114.0,153,52,Wink2Hub
79455.0,iPhone,4,208,2,2,104,104,52.0,52,52,iPhone
79460.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
79460.0,AmazonFireTV,1,52,1,0,52,0,52.0,52,52,AmazonFireTV
79460.0,AndroidTablet,1,334,0,1,0,334,334.0,334,334,AndroidTablet
79460.0,AugustDoorbellCam,8,1496,4,4,1194,302,187.0,556,40,AugustDoorbellCam
79460.0,Canary,5,624,3,2,337,287,124.8,235,52,Canary
79460.0,ChineseWebcam,4,712,2,2,328,384,178.0,192,164,ChineseWebcam
79460.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
79460.0,Gateway,3,864,3,0,864,0,288.0,335,201,Gateway
79460.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
79460.0,GoogleOnHub,4,176,4,0,176,0,44.0,44,44,GoogleOnHub
79460.0,LIFXVirtualBulb,9,1462,7,2,1281,181,162.44444444444446,261,40,LIFXVirtualBulb
79460.0,LogitechLogiCircle,179,124199,104,75,120299,3900,693.8491620111732,1500,52,LogitechLogiCircle
79460.0,MiCasaVerdeVeraLite,1,52,1,0,52,0,52.0,52,52,MiCasaVerdeVeraLite
79460.0,NestCamera,249,114730,137,112,108906,5824,460.76305220883535,1460,52,NestCamera
79460.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
79460.0,PhilipsHUEHub,103,14671,103,0,14671,0,142.4368932038835,332,52,PhilipsHUEHub
79460.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
79460.0,SamsungSmartTV,8,1494,8,0,1494,0,186.75,400,63,SamsungSmartTV
79460.0,SamsungSmartThingsHub,92,5549,92,0,5549,0,60.31521739130435,159,52,SamsungSmartThingsHub
79460.0,Sonos,2,1175,2,0,1175,0,587.5,665,510,Sonos
79460.0,iPhone,2,104,0,2,0,104,52.0,52,52,iPhone
79465.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
79465.0,AndroidTablet,38,5635,36,2,5414,221,148.28947368421052,338,52,AndroidTablet
79465.0,AugustDoorbellCam,4,354,2,2,192,162,88.5,140,52,AugustDoorbellCam
79465.0,BoseSoundTouch10,31,7275,31,0,7275,0,234.67741935483872,401,65,BoseSoundTouch10
79465.0,Canary,2,189,1,1,52,137,94.5,137,52,Canary
79465.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
79465.0,ChineseWebcam,4,712,2,2,328,384,178.0,192,164,ChineseWebcam
79465.0,D-LinkDCS-5009LCamera,5,1289,5,0,1289,0,257.8,331,60,D-LinkDCS-5009LCamera
79465.0,Gateway,14,3837,14,0,3837,0,274.07142857142856,488,100,Gateway
79465.0,GoogleHome,4,348,3,1,296,52,87.0,122,52,GoogleHome
79465.0,GoogleHomeMini,2,92,1,1,52,40,46.0,52,40,GoogleHomeMini
79465.0,GoogleOnHub,83,71348,29,54,26665,44683,859.6144578313254,1470,52,GoogleOnHub
79465.0,HarmonKardonInvoke,7,1372,6,1,1150,222,196.0,239,52,HarmonKardonInvoke
79465.0,LIFXVirtualBulb,4,1044,4,0,1044,0,261.0,261,261,LIFXVirtualBulb
79465.0,LogitechLogiCircle,207,169190,130,77,165186,4004,817.3429951690821,1500,52,LogitechLogiCircle
79465.0,MiCasaVerdeVeraLite,6,1989,6,0,1989,0,331.5,437,52,MiCasaVerdeVeraLite
79465.0,NestCamera,289,163814,164,125,157228,6586,566.8304498269896,1460,52,NestCamera
79465.0,PhilipsHUEHub,77,11590,77,0,11590,0,150.5194805194805,332,52,PhilipsHUEHub
79465.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
79465.0,RokuTV,43,29782,22,21,2080,27702,692.6046511627907,1470,52,RokuTV
79465.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
79465.0,SamsungSmartTV,11,1660,11,0,1660,0,150.9090909090909,226,52,SamsungSmartTV
79465.0,SamsungSmartThingsHub,71,4570,70,1,4463,107,64.36619718309859,159,52,SamsungSmartThingsHub
79465.0,Wink2Hub,4,1235,4,0,1235,0,308.75,331,291,Wink2Hub
79465.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
79465.0,iPhone,1,64,1,0,64,0,64.0,64,64,iPhone
79470.0,AmazonFireTV,7,520,7,0,520,0,74.28571428571429,78,52,AmazonFireTV
79470.0,AndroidTablet,15,3127,14,1,3022,105,208.46666666666667,496,52,AndroidTablet
79470.0,AugustDoorbellCam,3,234,2,1,150,84,78.0,84,66,AugustDoorbellCam
79470.0,BelkinWeMoMotionSensor,1,427,1,0,427,0,427.0,427,427,BelkinWeMoMotionSensor
79470.0,BoseSoundTouch10,287,77323,208,79,43950,33373,269.41811846689893,1500,40,BoseSoundTouch10
79470.0,Canary,8,1620,4,4,847,773,202.5,617,52,Canary
79470.0,Gateway,25,5052,23,2,4928,124,202.08,414,62,Gateway
79470.0,GoogleHome,6,312,3,3,156,156,52.0,52,52,GoogleHome
79470.0,GoogleHomeMini,2,104,1,1,52,52,52.0,52,52,GoogleHomeMini
79470.0,GoogleOnHub,11,1166,10,1,906,260,106.0,290,52,GoogleOnHub
79470.0,LogitechLogiCircle,173,123774,104,69,120186,3588,715.456647398844,1500,52,LogitechLogiCircle
79470.0,MiCasaVerdeVeraLite,45,11306,28,17,4681,6625,251.24444444444444,1500,40,MiCasaVerdeVeraLite
79470.0,NestCamera,260,139670,147,113,133794,5876,537.1923076923077,1460,52,NestCamera
79470.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
79470.0,PhilipsHUEHub,115,18091,115,0,18091,0,157.31304347826088,1173,52,PhilipsHUEHub
79470.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
79470.0,SamsungSmartTV,12,1600,12,0,1600,0,133.33333333333334,272,52,SamsungSmartTV
79470.0,SamsungSmartThingsHub,104,7289,97,7,6925,364,70.08653846153847,260,52,SamsungSmartThingsHub
79470.0,Sonos,35,22644,35,0,22644,0,646.9714285714285,1500,52,Sonos
79475.0,AmazonFireTV,10,550,8,2,470,80,55.0,78,40,AmazonFireTV
79475.0,AndroidTablet,2,278,2,0,278,0,139.0,139,139,AndroidTablet
79475.0,BoseSoundTouch10,274,86840,157,117,20038,66802,316.93430656934305,1500,40,BoseSoundTouch10
79475.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
79475.0,ChineseWebcam,2,101,1,1,53,48,50.5,53,48,ChineseWebcam
79475.0,Gateway,18,4937,18,0,4937,0,274.27777777777777,616,52,Gateway
79475.0,GoogleHome,10,815,6,4,491,324,81.5,130,52,GoogleHome
79475.0,GoogleHomeMini,2,104,1,1,52,52,52.0,52,52,GoogleHomeMini
79475.0,GoogleOnHub,84,71344,37,47,27023,44321,849.3333333333334,1470,52,GoogleOnHub
79475.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
79475.0,LogitechLogiCircle,169,123614,101,68,120078,3536,731.4437869822485,1500,52,LogitechLogiCircle
79475.0,MiCasaVerdeVeraLite,1,52,1,0,52,0,52.0,52,52,MiCasaVerdeVeraLite
79475.0,NestCamera,235,117802,132,103,112446,5356,501.2851063829787,1460,52,NestCamera
79475.0,PhilipsHUEHub,68,8647,68,0,8647,0,127.16176470588235,332,52,PhilipsHUEHub
79475.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
79475.0,SamsungSmartTV,8,1482,8,0,1482,0,185.25,226,63,SamsungSmartTV
79475.0,SamsungSmartThingsHub,62,3466,62,0,3466,0,55.903225806451616,159,52,SamsungSmartThingsHub
79475.0,nVidiaShield,4,276,3,1,224,52,69.0,86,52,nVidiaShield
79480.0,BelkinWeMoCrockpot,3,312,3,0,312,0,104.0,104,104,BelkinWeMoCrockpot
79480.0,BelkinWeMoMotionSensor,2,168,2,0,168,0,84.0,84,84,BelkinWeMoMotionSensor
79480.0,BoseSoundTouch10,44,7828,26,18,3745,4083,177.9090909090909,963,52,BoseSoundTouch10
79480.0,Gateway,7,648,7,0,648,0,92.57142857142857,104,84,Gateway
79480.0,GoogleHome,22,1648,13,9,912,736,74.9090909090909,135,52,GoogleHome
79480.0,LogitechLogiCircle,171,123705,99,72,119961,3744,723.421052631579,1500,52,LogitechLogiCircle
79480.0,MiCasaVerdeVeraLite,1,52,1,0,52,0,52.0,52,52,MiCasaVerdeVeraLite
79480.0,NestCamera,261,119538,141,120,113286,6252,458.0,1460,52,NestCamera
79480.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
79480.0,PhilipsHUEHub,92,9974,92,0,9974,0,108.41304347826087,378,52,PhilipsHUEHub
79480.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
79480.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
79480.0,SamsungSmartThingsHub,91,5077,91,0,5077,0,55.79120879120879,159,52,SamsungSmartThingsHub
79485.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
79485.0,AmazonFireTV,2,156,2,0,156,0,78.0,78,78,AmazonFireTV
79485.0,BelkinWeMoLink,3,252,3,0,252,0,84.0,84,84,BelkinWeMoLink
79485.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
79485.0,Gateway,5,407,5,0,407,0,81.4,95,60,Gateway
79485.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
79485.0,GoogleHomeMini,9,742,5,4,439,303,82.44444444444444,147,52,GoogleHomeMini
79485.0,HarmonKardonInvoke,3,1878,2,1,1357,521,626.0,1305,52,HarmonKardonInvoke
79485.0,LogitechHarmonyHub,13,939,7,6,441,498,72.23076923076923,294,40,LogitechHarmonyHub
79485.0,LogitechLogiCircle,223,168519,136,87,163995,4524,755.6905829596412,1500,52,LogitechLogiCircle
79485.0,MiCasaVerdeVeraLite,4,276,3,1,184,92,69.0,92,40,MiCasaVerdeVeraLite
79485.0,NestCamera,293,163078,167,126,156526,6552,556.5802047781569,1460,52,NestCamera
79485.0,PhilipsHUEHub,60,6580,60,0,6580,0,109.66666666666667,318,52,PhilipsHUEHub
79485.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
79485.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
79485.0,SamsungSmartThingsHub,59,3298,59,0,3298,0,55.898305084745765,159,52,SamsungSmartThingsHub
79485.0,Wink2Hub,7,736,3,4,342,394,105.14285714285714,153,52,Wink2Hub
79485.0,iPad,1,40,1,0,40,0,40.0,40,40,iPad
79485.0,nVidiaShield,14,1249,8,6,906,343,89.21428571428571,297,52,nVidiaShield
79490.0,AmazonEchoGen1,34,2190,28,6,1854,336,64.41176470588235,84,52,AmazonEchoGen1
79490.0,AmazonFireTV,1,88,1,0,88,0,88.0,88,88,AmazonFireTV
79490.0,BoseSoundTouch10,14,5270,14,0,5270,0,376.42857142857144,400,334,BoseSoundTouch10
79490.0,Canary,33,11971,19,14,4150,7821,362.75757575757575,1500,40,Canary
79490.0,Gateway,21,2434,21,0,2434,0,115.9047619047619,339,74,Gateway
79490.0,GoogleHomeMini,22,1648,13,9,912,736,74.9090909090909,135,52,GoogleHomeMini
79490.0,GoogleOnHub,52,45116,19,33,1523,43593,867.6153846153846,1470,52,GoogleOnHub
79490.0,HarmonKardonInvoke,3,1862,2,1,1341,521,620.6666666666666,1289,52,HarmonKardonInvoke
79490.0,LIFXVirtualBulb,3,221,2,1,181,40,73.66666666666667,141,40,LIFXVirtualBulb
79490.0,LogitechLogiCircle,164,122383,92,72,118639,3744,746.2378048780488,1500,52,LogitechLogiCircle
79490.0,MiCasaVerdeVeraLite,1,52,1,0,52,0,52.0,52,52,MiCasaVerdeVeraLite
79490.0,NestCamera,282,143264,158,124,136804,6460,508.02836879432624,1460,52,NestCamera
79490.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
79490.0,PhilipsHUEHub,86,9662,86,0,9662,0,112.34883720930233,299,52,PhilipsHUEHub
79490.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
79490.0,SamsungSmartTV,29,10956,19,10,4958,5998,377.7931034482759,1500,52,SamsungSmartTV
79490.0,SamsungSmartThingsHub,86,4817,86,0,4817,0,56.01162790697674,159,52,SamsungSmartThingsHub
79495.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
79495.0,AugustDoorbellCam,3,302,2,1,192,110,100.66666666666667,140,52,AugustDoorbellCam
79495.0,BoseSoundTouch10,6,1112,6,0,1112,0,185.33333333333334,244,155,BoseSoundTouch10
79495.0,Canary,2,189,1,1,52,137,94.5,137,52,Canary
79495.0,CasetaWirelessHub,3,218,2,1,135,83,72.66666666666667,83,52,CasetaWirelessHub
79495.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
79495.0,GoogleHomeMini,2,104,1,1,52,52,52.0,52,52,GoogleHomeMini
79495.0,GoogleOnHub,5,369,2,3,180,189,73.8,95,52,GoogleOnHub
79495.0,HarmonKardonInvoke,5,396,3,2,244,152,79.2,105,52,HarmonKardonInvoke
79495.0,LogitechLogiCircle,171,123968,99,72,120224,3744,724.9590643274854,1500,52,LogitechLogiCircle
79495.0,MiCasaVerdeVeraLite,1,52,1,0,52,0,52.0,52,52,MiCasaVerdeVeraLite
79495.0,NestCamera,257,118206,141,116,112100,6106,459.9455252918288,1460,52,NestCamera
79495.0,PhilipsHUEHub,86,10471,85,1,10431,40,121.75581395348837,943,40,PhilipsHUEHub
79495.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
79495.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
79495.0,SamsungSmartTV,18,2050,15,3,1863,187,113.88888888888889,226,40,SamsungSmartTV
79495.0,SamsungSmartThingsHub,94,7551,87,7,6991,560,80.32978723404256,1135,52,SamsungSmartThingsHub
79495.0,Sonos,1,510,1,0,510,0,510.0,510,510,Sonos
79495.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
79500.0,AmazonFireTV,2,156,2,0,156,0,78.0,78,78,AmazonFireTV
79500.0,AugustDoorbellCam,2,168,1,1,84,84,84.0,84,84,AugustDoorbellCam
79500.0,BoseSoundTouch10,24,1667,24,0,1667,0,69.45833333333333,212,52,BoseSoundTouch10
79500.0,Canary,6,428,3,3,241,187,71.33333333333333,137,52,Canary
79500.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
79500.0,GoogleHomeMini,4,348,3,1,296,52,87.0,122,52,GoogleHomeMini
79500.0,LogitechLogiCircle,172,123638,99,73,119842,3796,718.8255813953489,1500,52,LogitechLogiCircle
79500.0,MiCasaVerdeVeraLite,12,4442,12,0,4442,0,370.1666666666667,437,52,MiCasaVerdeVeraLite
79500.0,NestCamera,255,118006,141,114,112078,5928,462.7686274509804,1460,52,NestCamera
79500.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
79500.0,PhilipsHUEHub,114,16341,114,0,16341,0,143.3421052631579,1173,40,PhilipsHUEHub
79500.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
79500.0,RokuTV,46,36313,21,25,2028,34285,789.4130434782609,1470,52,RokuTV
79500.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
79500.0,SamsungSmartThingsHub,90,5025,90,0,5025,0,55.833333333333336,159,52,SamsungSmartThingsHub
79500.0,Sonos,34,22134,34,0,22134,0,651.0,1500,52,Sonos
79500.0,Wink2Hub,4,1235,4,0,1235,0,308.75,331,291,Wink2Hub
79505.0,AmazonFireTV,1,52,1,0,52,0,52.0,52,52,AmazonFireTV
79505.0,AugustDoorbellCam,24,10196,14,10,5820,4376,424.8333333333333,1500,52,AugustDoorbellCam
79505.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
79505.0,ChineseWebcam,2,101,1,1,53,48,50.5,53,48,ChineseWebcam
79505.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
79505.0,Gateway,1,84,1,0,84,0,84.0,84,84,Gateway
79505.0,KoogeekLightbulb,4,340,4,0,340,0,85.0,85,85,KoogeekLightbulb
79505.0,LIFXVirtualBulb,5,418,3,2,237,181,83.6,157,40,LIFXVirtualBulb
79505.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
79505.0,LogitechLogiCircle,221,171731,133,88,167155,4576,777.0633484162896,1500,52,LogitechLogiCircle
79505.0,MiCasaVerdeVeraLite,1,52,1,0,52,0,52.0,52,52,MiCasaVerdeVeraLite
79505.0,NestCamera,300,163852,170,130,157092,6760,546.1733333333333,1460,52,NestCamera
79505.0,PhilipsHUEHub,60,6580,60,0,6580,0,109.66666666666667,277,52,PhilipsHUEHub
79505.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
79505.0,SamsungSmartTV,8,1482,8,0,1482,0,185.25,226,63,SamsungSmartTV
79505.0,SamsungSmartThingsHub,59,3298,59,0,3298,0,55.898305084745765,159,52,SamsungSmartThingsHub
79505.0,SecurifiAlmond,4,328,2,2,224,104,82.0,127,52,SecurifiAlmond
79505.0,iPad,2,316,2,0,316,0,158.0,158,158,iPad
79510.0,Canary,4,239,2,2,104,135,59.75,83,52,Canary
79510.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
79510.0,HarmonKardonInvoke,8,4218,6,2,3176,1042,527.25,1305,52,HarmonKardonInvoke
79510.0,LIFXVirtualBulb,5,1185,4,1,1044,141,237.0,261,141,LIFXVirtualBulb
79510.0,LogitechLogiCircle,171,123840,99,72,120096,3744,724.2105263157895,1500,52,LogitechLogiCircle
79510.0,MiCasaVerdeVeraLite,1,52,1,0,52,0,52.0,52,52,MiCasaVerdeVeraLite
79510.0,NestCamera,282,142442,158,124,135994,6448,505.11347517730496,1460,52,NestCamera
79510.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
79510.0,PhilipsHUEHub,90,9848,88,2,9762,86,109.42222222222222,325,40,PhilipsHUEHub
79510.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
79510.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
79510.0,SamsungSmartThingsHub,85,4765,85,0,4765,0,56.05882352941177,159,52,SamsungSmartThingsHub
79515.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
79515.0,AmazonFireTV,2,135,2,0,135,0,67.5,83,52,AmazonFireTV
79515.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
79515.0,GoogleHome,6,312,3,3,156,156,52.0,52,52,GoogleHome
79515.0,HarmonKardonInvoke,2,478,2,0,478,0,239.0,239,239,HarmonKardonInvoke
79515.0,LIFXVirtualBulb,4,1044,4,0,1044,0,261.0,261,261,LIFXVirtualBulb
79515.0,LogitechLogiCircle,169,123410,98,71,119718,3692,730.2366863905326,1500,52,LogitechLogiCircle
79515.0,MiCasaVerdeVeraLite,1,52,1,0,52,0,52.0,52,52,MiCasaVerdeVeraLite
79515.0,NestCamera,263,118742,145,118,112606,6136,451.49049429657794,1460,52,NestCamera
79515.0,PhilipsHUEHub,57,6424,57,0,6424,0,112.70175438596492,378,52,PhilipsHUEHub
79515.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
79515.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
79515.0,SamsungSmartThingsHub,57,3194,57,0,3194,0,56.03508771929825,159,52,SamsungSmartThingsHub
79515.0,Wink2Hub,4,394,2,2,189,205,98.5,153,52,Wink2Hub
79520.0,AmazonEchoGen1,2,152,1,1,76,76,76.0,76,76,AmazonEchoGen1
79520.0,BoseSoundTouch10,16,5390,16,0,5390,0,336.875,400,60,BoseSoundTouch10
79520.0,Canary,3,520,2,1,285,235,173.33333333333334,235,52,Canary
79520.0,CasetaWirelessHub,2,168,1,1,84,84,84.0,84,84,CasetaWirelessHub
79520.0,GoogleHome,4,208,2,2,104,104,52.0,52,52,GoogleHome
79520.0,GoogleHomeMini,2,104,1,1,52,52,52.0,52,52,GoogleHomeMini
79520.0,LIFXVirtualBulb,4,1044,4,0,1044,0,261.0,261,261,LIFXVirtualBulb
79520.0,LogitechLogiCircle,170,123277,96,74,119429,3848,725.1588235294117,1500,52,LogitechLogiCircle
79520.0,MiCasaVerdeVeraLite,1,52,1,0,52,0,52.0,52,52,MiCasaVerdeVeraLite
79520.0,NestCamera,252,116394,138,114,110466,5928,461.8809523809524,1460,52,NestCamera
79520.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
79520.0,PhilipsHUEHub,83,9482,83,0,9482,0,114.24096385542168,458,40,PhilipsHUEHub
79520.0,PiperNV,3,222,1,2,87,135,74.0,87,52,PiperNV
79520.0,SamsungSmartTV,6,1030,6,0,1030,0,171.66666666666666,226,63,SamsungSmartTV
79520.0,SamsungSmartThingsHub,80,4505,80,0,4505,0,56.3125,159,52,SamsungSmartThingsHub
79525.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
79525.0,AugustDoorbellCam,3,302,2,1,192,110,100.66666666666667,140,52,AugustDoorbellCam
79525.0,BoseSoundTouch10,10,984,10,0,984,0,98.4,157,60,BoseSoundTouch10
79525.0,Canary,2,189,1,1,52,137,94.5,137,52,Canary
79525.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
79525.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
79525.0,Gateway,2,395,2,0,395,0,197.5,332,63,Gateway
79525.0,GoogleHome,2,244,2,0,244,0,122.0,122,122,GoogleHome
79525.0,GoogleOnHub,5,369,2,3,180,189,73.8,95,52,GoogleOnHub
79525.0,HarmonKardonInvoke,6,2278,4,2,1535,743,379.6666666666667,1289,52,HarmonKardonInvoke
79525.0,LogitechLogiCircle,214,169984,128,86,165512,4472,794.3177570093458,1500,52,LogitechLogiCircle
79525.0,MiCasaVerdeVeraLite,6,1989,6,0,1989,0,331.5,437,52,MiCasaVerdeVeraLite
79525.0,NestCamera,315,165692,173,142,158272,7420,526.0063492063492,1460,52,NestCamera
79525.0,PhilipsHUEHub,80,11829,80,0,11829,0,147.8625,345,40,PhilipsHUEHub
79525.0,PiperNV,28,7441,15,13,1760,5681,265.75,1500,40,PiperNV
79525.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
79525.0,Roku4,30,10885,18,12,6931,3954,362.8333333333333,1500,52,Roku4
79525.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
79525.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
79525.0,SamsungSmartThingsHub,67,4095,63,4,3832,263,61.11940298507463,199,52,SamsungSmartThingsHub
79525.0,Sonos,23,11527,23,0,11527,0,501.17391304347825,528,448,Sonos
79525.0,Wink2Hub,4,1235,4,0,1235,0,308.75,331,291,Wink2Hub
79525.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
79530.0,AmazonFireTV,2,156,2,0,156,0,78.0,78,78,AmazonFireTV
79530.0,AppleTV(4thGen),2,268,2,0,268,0,134.0,134,134,AppleTV(4thGen)
79530.0,AugustDoorbellCam,3,234,2,1,150,84,78.0,84,66,AugustDoorbellCam
79530.0,BoseSoundTouch10,26,3818,26,0,3818,0,146.84615384615384,360,52,BoseSoundTouch10
79530.0,Canary,2,189,1,1,137,52,94.5,137,52,Canary
79530.0,Gateway,1,350,1,0,350,0,350.0,350,350,Gateway
79530.0,GoogleHome,6,1382,5,1,1330,52,230.33333333333334,401,52,GoogleHome
79530.0,GoogleHomeMini,12,1750,10,2,1646,104,145.83333333333334,397,52,GoogleHomeMini
79530.0,GoogleOnHub,3,602,2,1,342,260,200.66666666666666,290,52,GoogleOnHub
79530.0,HarmonKardonInvoke,4,1914,2,2,1341,573,478.5,1289,52,HarmonKardonInvoke
79530.0,LogitechHarmonyHub,1,360,1,0,360,0,360.0,360,360,LogitechHarmonyHub
79530.0,LogitechLogiCircle,170,124682,100,70,121042,3640,733.4235294117647,1500,52,LogitechLogiCircle
79530.0,MiCasaVerdeVeraLite,7,2505,7,0,2505,0,357.85714285714283,425,52,MiCasaVerdeVeraLite
79530.0,NestCamera,261,141856,148,113,135906,5950,543.5095785440614,1460,52,NestCamera
79530.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
79530.0,PhilipsHUEHub,114,17670,114,0,17670,0,155.0,505,40,PhilipsHUEHub
79530.0,SamsungSmartTV,9,1563,9,0,1563,0,173.66666666666666,407,63,SamsungSmartTV
79530.0,SamsungSmartThingsHub,90,5431,90,0,5431,0,60.34444444444444,159,52,SamsungSmartThingsHub
79530.0,Sonos,12,11117,12,0,11117,0,926.4166666666666,1500,52,Sonos
79530.0,iPhone,4,240,2,2,120,120,60.0,80,40,iPhone
79535.0,AmazonFireTV,4,312,4,0,312,0,78.0,78,78,AmazonFireTV
79535.0,BoseSoundTouch10,1,405,1,0,405,0,405.0,405,405,BoseSoundTouch10
79535.0,ChineseWebcam,2,101,1,1,53,48,50.5,53,48,ChineseWebcam
79535.0,Gateway,1,84,1,0,84,0,84.0,84,84,Gateway
79535.0,GoogleHome,17,2792,14,3,2541,251,164.23529411764707,401,52,GoogleHome
79535.0,GoogleHomeMini,10,2138,10,0,2138,0,213.8,397,68,GoogleHomeMini
79535.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
79535.0,LogitechLogiCircle,176,124221,101,75,120321,3900,705.8011363636364,1500,52,LogitechLogiCircle
79535.0,MiCasaVerdeVeraLite,1,52,1,0,52,0,52.0,52,52,MiCasaVerdeVeraLite
79535.0,NestCamera,259,118650,142,117,112566,6084,458.1081081081081,1460,52,NestCamera
79535.0,PhilipsHUEHub,77,12414,77,0,12414,0,161.2207792207792,332,52,PhilipsHUEHub
79535.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
79535.0,SamsungSmartTV,9,1882,9,0,1882,0,209.11111111111111,400,63,SamsungSmartTV
79535.0,SamsungSmartThingsHub,65,4206,65,0,4206,0,64.70769230769231,159,52,SamsungSmartThingsHub
79535.0,Sonos,2,1175,2,0,1175,0,587.5,665,510,Sonos
79535.0,nVidiaShield,14,4756,14,0,4756,0,339.7142857142857,572,98,nVidiaShield
79540.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
